序号,采集时间,商品ID,商品名称,位置X,位置Y,位置Z,旋转X,旋转Y,旋转Z
1501,2026-08-14 21:51:33.870,107,KeleP1 (2)(Clone),-1.120000,0.720000,1.110000,347.631300,257.622100,269.435200
1502,2026-08-14 21:51:33.928,107,KeleP1 (2)(Clone),-1.120000,0.728652,1.118652,344.369500,257.788200,268.921600
1503,2026-08-14 21:51:33.991,107,KeleP1 (2)(Clone),-1.120000,0.730000,1.120000,342.775400,257.939800,268.787500
1504,2026-08-14 21:51:34.127,107,KeleP1 (2)(Clone),-1.120000,0.730000,1.110000,346.799300,257.145900,269.240500
1505,2026-08-14 21:51:34.177,107,KeleP1 (2)(Clone),-1.120000,0.720000,1.110000,350.906900,256.734600,269.619200
1506,2026-08-14 21:51:34.246,107,KeleP1 (2)(Clone),-1.120000,0.720000,1.110000,351.872500,256.817700,269.757900
1507,2026-08-14 21:51:34.300,107,KeleP1 (2)(Clone),-1.130000,0.720000,1.110000,354.103400,256.865600,269.858800
1508,2026-08-14 21:51:34.362,107,KeleP1 (2)(Clone),-1.130000,0.720000,1.110000,353.271900,257.035500,269.746000
1509,2026-08-14 21:51:34.469,107,KeleP1 (2)(Clone),-1.120000,0.720000,1.110000,350.186200,257.542800,269.548100
1510,2026-08-14 21:51:34.587,107,KeleP1 (2)(Clone),-1.120000,0.720000,1.110000,348.010400,257.879400,269.409500
1511,2026-08-14 21:51:34.638,107,KeleP1 (2)(Clone),-1.120000,0.730000,1.110000,344.391800,258.029800,269.017500
1512,2026-08-14 21:51:34.708,107,KeleP1 (2)(Clone),-1.120000,0.730000,1.120000,343.391800,258.147000,268.973300
1513,2026-08-14 21:51:34.819,107,KeleP1 (2)(Clone),-1.120000,0.730000,1.110000,345.788400,257.689400,269.227500
1514,2026-08-14 21:51:34.882,107,KeleP1 (2)(Clone),-1.120000,0.720000,1.110000,348.027300,257.426200,269.571100
1515,2026-08-14 21:51:37.204,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,88.865810,142.341800,118.858200
1516,2026-08-14 21:51:37.266,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,89.747440,140.037100,116.574400
1517,2026-08-14 21:51:37.387,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,89.907220,23.329410,0.000000
1518,2026-08-14 21:51:37.388,145,Qdi_caomei(Clone),-0.600000,1.110000,1.120000,293.007400,92.985300,91.473970
